file,folder,field,value,consensus
capture_69.jpg,7766,year,54,1
capture_7.jpg,7766,location,Tshikapa,1
capture_7.jpg,7766,month,Juin,1
capture_7.jpg,7766,year,59,1
capture_70.jpg,7766,location,Tshikapa,1
capture_70.jpg,7766,month,Mars,1
capture_70.jpg,7766,year,54,1
capture_71.jpg,7766,location,Tshikapa,1
capture_71.jpg,7766,month,Fevrier,1
capture_71.jpg,7766,year,54,1
capture_72.jpg,7766,location,Tshikapa,1
capture_72.jpg,7766,month,Janvier,1
capture_72.jpg,7766,year,54,1
capture_73.jpg,7766,location,Tshikapa,1
capture_73.jpg,7766,month,Decembre,1
capture_73.jpg,7766,year,53,1
capture_74.jpg,7766,location,Tshikapa,1
capture_74.jpg,7766,month,Novembre,1
capture_74.jpg,7766,year,53,1
capture_75.jpg,7766,location,Tshikapa,1
capture_75.jpg,7766,month,Oktobre,1
capture_75.jpg,7766,year,53,1
capture_76.jpg,7766,location,Tshikapa,1
capture_76.jpg,7766,month,Septembre,1
capture_76.jpg,7766,year,53,1
capture_77.jpg,7766,location,Tshikapa,1
capture_77.jpg,7766,month,Aout,1
capture_77.jpg,7766,year,53,1
capture_78.jpg,7766,location,Tshikapa,1
capture_78.jpg,7766,month,Juillet,1
capture_78.jpg,7766,year,53,1
capture_79.jpg,7766,location,Tshikapa,1
capture_79.jpg,7766,month,Juin,1
capture_79.jpg,7766,year,53,1
capture_8.jpg,7766,location,Tshikapa,1
capture_8.jpg,7766,month,Mai,0.86
capture_8.jpg,7766,year,59,1
capture_80.jpg,7766,location,Tshikapa,1
capture_80.jpg,7766,month,Mai,1
capture_80.jpg,7766,year,53,1
capture_81.jpg,7766,location,Tshikapa,1
capture_81.jpg,7766,month,Avril,1
capture_81.jpg,7766,year,53,1
capture_82.jpg,7766,location,Tshikapa,1
capture_82.jpg,7766,month,Mars,1
capture_82.jpg,7766,year,53,1
capture_83.jpg,7766,location,Tshikapa,1
capture_83.jpg,7766,month,Fevrier,1
capture_83.jpg,7766,year,53,1
capture_84.jpg,7766,location,Tshikapa,1
capture_84.jpg,7766,month,Janvier,1
capture_84.jpg,7766,year,53,1
capture_85.jpg,7766,location,Tshikapa,1
capture_85.jpg,7766,month,Decembre,1
capture_85.jpg,7766,year,52,1
capture_86.jpg,7766,location,Tshikapa,1
capture_86.jpg,7766,month,Novembre,1
capture_86.jpg,7766,year,54,1
capture_87.jpg,7766,location,Tshikapa,1
capture_87.jpg,7766,month,Oktobre,1
capture_87.jpg,7766,year,54,0.8
capture_88.jpg,7766,location,Tshikapa,1
capture_88.jpg,7766,month,Septembre,1
capture_88.jpg,7766,year,52,1
capture_89.jpg,7766,location,Tshikapa,1
capture_89.jpg,7766,month,Aout,1
capture_89.jpg,7766,year,52,1
capture_9.jpg,7766,location,Tshikapa,1
capture_9.jpg,7766,month,Avril,1
capture_9.jpg,7766,year,59,0.83
capture_90.jpg,7766,location,Tshikapa,1
capture_90.jpg,7766,month,Juillet,1
capture_90.jpg,7766,year,52,1
capture_91.jpg,7766,location,Tshikapa,1
capture_91.jpg,7766,month,Juin,1
capture_91.jpg,7766,year,52,1
capture_92.jpg,7766,location,Tshikapa,1
capture_92.jpg,7766,month,Mai,1
capture_92.jpg,7766,year,52,1
capture_93.jpg,7766,location,Tshikapa,1
capture_93.jpg,7766,month,Avril,1
capture_93.jpg,7766,year,52,1
capture_94.jpg,7766,location,Tshikapa,1
capture_94.jpg,7766,month,Mars,1
capture_94.jpg,7766,year,52,0.8
capture_95.jpg,7766,location,Tshikapa,1
capture_95.jpg,7766,month,Fevrier,1
capture_95.jpg,7766,year,52,0.2
capture_96.jpg,7766,location,Tshikapa,1
capture_96.jpg,7766,month,Janvier,0.8
capture_96.jpg,7766,year,52,1
capture_97.jpg,7766,location,Tshikapa,1
capture_97.jpg,7766,month,Decembre,1
capture_97.jpg,7766,year,51,1
capture_98.jpg,7766,location,Tshikapa,1
capture_98.jpg,7766,month,Novembre,1
capture_98.jpg,7766,year,51,0.4
capture_99.jpg,7766,location,Tshikapa,1
capture_99.jpg,7766,month,Oktobre,1
capture_99.jpg,7766,year,51,1
capture_1.jpg,7769,location,Luluabourg,1
capture_1.jpg,7769,month,Mars,0.6
capture_1.jpg,7769,year,53,1
capture_10.jpg,7769,location,Luluabourg,1
capture_10.jpg,7769,month,Decembre,1
capture_10.jpg,7769,year,53,1
capture_11.jpg,7769,location,Luluabourg,1
capture_11.jpg,7769,month,Janvier,1
capture_11.jpg,7769,year,54,1
capture_12.jpg,7769,location,Luluabourg,1
capture_12.jpg,7769,month,Fevrier,1
capture_12.jpg,7769,year,54,1
capture_13.jpg,7769,location,Luluabourg,1
capture_13.jpg,7769,month,Mars,1
capture_13.jpg,7769,year,54,1
capture_14.jpg,7769,location,Luluabourg,1
capture_14.jpg,7769,month,Avril,0.8
capture_14.jpg,7769,year,54,1
capture_15.jpg,7769,location,Luluabourg,1
capture_15.jpg,7769,month,Mai,0.8
capture_15.jpg,7769,year,54,1
capture_16.jpg,7769,location,Luluabourg,1
capture_16.jpg,7769,month,Juin,1
capture_16.jpg,7769,year,54,1
capture_17.jpg,7769,location,Luluabourg,1
capture_17.jpg,7769,month,Juillet,1
capture_17.jpg,7769,year,54,1
capture_18.jpg,7769,location,Luluabourg,1
capture_18.jpg,7769,month,Aout,0.6
capture_18.jpg,7769,year,54,1
capture_19.jpg,7769,location,Luluabourg,1
capture_19.jpg,7769,month,Septembre,1
capture_19.jpg,7769,year,54,1
capture_2.jpg,7769,location,Luluabourg,1
capture_2.jpg,7769,month,Avril,1
capture_2.jpg,7769,year,53,0.8
capture_20.jpg,7769,location,Luluabourg,1
capture_20.jpg,7769,month,Oktobre,1
capture_20.jpg,7769,year,54,1
capture_21.jpg,7769,location,Luluabourg,1
capture_21.jpg,7769,month,Novembre,1
capture_21.jpg,7769,year,54,1
capture_22.jpg,7769,location,Luluabourg,1
capture_22.jpg,7769,month,Decembre,1
capture_22.jpg,7769,year,54,1
capture_23.jpg,7769,location,Luluabourg,1
capture_23.jpg,7769,month,Janvier,1
capture_23.jpg,7769,year,55,1
capture_24.jpg,7769,location,Luluabourg,1
capture_24.jpg,7769,month,Fevrier,1
capture_24.jpg,7769,year,55,1
capture_25.jpg,7769,location,Luluabourg,1
capture_25.jpg,7769,month,Mars,1
capture_25.jpg,7769,year,55,1
capture_26.jpg,7769,location,Luluabourg,1
capture_26.jpg,7769,month,Avril,0.8
capture_26.jpg,7769,year,55,1
capture_27.jpg,7769,location,Luluabourg,1
capture_27.jpg,7769,month,Mai,1
capture_27.jpg,7769,year,55,1
capture_28.jpg,7769,location,Luluabourg,1
capture_28.jpg,7769,month,Juin,1
capture_28.jpg,7769,year,55,1
capture_29.jpg,7769,location,Luluabourg,1
capture_29.jpg,7769,month,Juillet,1
capture_29.jpg,7769,year,55,1
capture_3.jpg,7769,location,Luluabourg,1
capture_3.jpg,7769,month,Mai,1
capture_3.jpg,7769,year,53,1
capture_30.jpg,7769,location,Luluabourg,1
capture_30.jpg,7769,month,Aout,1
capture_30.jpg,7769,year,55,1
capture_31.jpg,7769,location,Luluabourg,1
capture_31.jpg,7769,month,Septembre,1
capture_31.jpg,7769,year,55,1
capture_32.jpg,7769,location,Luluabourg,1
capture_32.jpg,7769,month,Oktobre,1
capture_32.jpg,7769,year,55,1
capture_33.jpg,7769,location,Luluabourg,1
capture_33.jpg,7769,month,Novembre,1
capture_33.jpg,7769,year,55,1
capture_34.jpg,7769,location,Luluabourg,1
capture_34.jpg,7769,month,Decembre,1
capture_34.jpg,7769,year,55,1
capture_35.jpg,7769,location,Luluabourg,1
capture_35.jpg,7769,month,Janvier,1
capture_35.jpg,7769,year,56,1
capture_36.jpg,7769,location,Luluabourg,1
capture_36.jpg,7769,month,Fevrier,1
capture_36.jpg,7769,year,56,1
capture_37.jpg,7769,location,Luluabourg,1
capture_37.jpg,7769,month,Mars,1
capture_37.jpg,7769,year,56,1
capture_38.jpg,7769,location,Luluabourg,1
capture_38.jpg,7769,month,Avril,1
capture_38.jpg,7769,year,56,1
capture_39.jpg,7769,location,Luluabourg,1
capture_39.jpg,7769,month,Mai,1
capture_39.jpg,7769,year,56,1
capture_4.jpg,7769,location,Luluabourg,1
capture_4.jpg,7769,month,Juin,1
capture_4.jpg,7769,year,53,0.8
capture_40.jpg,7769,location,Luluabourg,1
capture_40.jpg,7769,month,Juin,1
capture_40.jpg,7769,year,56,1
capture_41.jpg,7769,location,Luluabourg,1
capture_41.jpg,7769,month,Juillet,1
capture_41.jpg,7769,year,56,1
capture_42.jpg,7769,location,Luluabourg,1
capture_42.jpg,7769,month,Aout,1
capture_42.jpg,7769,year,56,1
capture_43.jpg,7769,location,Luluabourg,1
capture_43.jpg,7769,month,Septembre,1
capture_43.jpg,7769,year,56,1
capture_44.jpg,7769,location,Luluabourg,1
capture_44.jpg,7769,month,Oktobre,1
capture_44.jpg,7769,year,56,1
capture_45.jpg,7769,location,Luluabourg,1
capture_45.jpg,7769,month,Novembre,1
capture_45.jpg,7769,year,56,1
capture_46.jpg,7769,location,Luluabourg,1
capture_46.jpg,7769,month,Decembre,1
capture_46.jpg,7769,year,56,1
capture_47.jpg,7769,location,Luluabourg,1
capture_47.jpg,7769,month,Janvier,1
capture_47.jpg,7769,year,57,1
capture_48.jpg,7769,location,Luluabourg,1
capture_48.jpg,7769,month,Fevrier,1
capture_48.jpg,7769,year,57,0.8
capture_49.jpg,7769,location,Luluabourg,1
capture_49.jpg,7769,month,Mars,1
capture_49.jpg,7769,year,57,1
capture_5.jpg,7769,location,Luluabourg,1
capture_5.jpg,7769,month,Juillet,1
capture_5.jpg,7769,year,53,1
capture_50.jpg,7769,location,Luluabourg,1
capture_50.jpg,7769,month,Avril,1
capture_50.jpg,7769,year,57,0.83
capture_51.jpg,7769,location,Luluabourg,1
capture_51.jpg,7769,month,Mai,1
capture_51.jpg,7769,year,57,1
capture_52.jpg,7769,location,Luluabourg,1
capture_52.jpg,7769,month,Juin,1
capture_52.jpg,7769,year,57,1
capture_53.jpg,7769,location,Luluabourg,1
capture_53.jpg,7769,month,Juillet,1
capture_53.jpg,7769,year,57,1
capture_54.jpg,7769,location,Luluabourg,1
capture_54.jpg,7769,month,Aout,1
capture_54.jpg,7769,year,57,1
capture_55.jpg,7769,location,Luluabourg,1
capture_55.jpg,7769,month,Fevrier,1
capture_55.jpg,7769,year,53,1
capture_56.jpg,7769,location,Luluabourg,1
capture_56.jpg,7769,month,Janvier,0.8
capture_56.jpg,7769,year,53,0.8
capture_57.jpg,7769,location,Luluabourg,1
capture_57.jpg,7769,month,Decembre,1
capture_57.jpg,7769,year,52,1
capture_58.jpg,7769,location,Luluabourg,1
capture_58.jpg,7769,month,Novembre,1
capture_58.jpg,7769,year,52,1
capture_59.jpg,7769,location,Luluabourg,1
capture_59.jpg,7769,month,Oktobre,1
capture_59.jpg,7769,year,52,0.6
capture_6.jpg,7769,location,Luluabourg,1
capture_6.jpg,7769,month,Aout,1
capture_6.jpg,7769,year,53,1
capture_60.jpg,7769,location,Luluabourg,1
capture_60.jpg,7769,month,Septembre,1
capture_60.jpg,7769,year,52,1
capture_61.jpg,7769,location,Luluabourg,1
capture_61.jpg,7769,month,Aout,0.8
capture_61.jpg,7769,year,52,1
capture_62.jpg,7769,location,Luluabourg,1
capture_62.jpg,7769,month,Juillet,1
capture_62.jpg,7769,year,52,1
capture_63.jpg,7769,location,Luluabourg,1
capture_63.jpg,7769,month,Juin,1
capture_63.jpg,7769,year,52,1
capture_64.jpg,7769,location,Luluabourg,1
capture_64.jpg,7769,month,Mai,0.6
capture_64.jpg,7769,year,52,1
capture_65.jpg,7769,location,Luluabourg,1
capture_65.jpg,7769,month,Avril,1
capture_65.jpg,7769,year,52,1
capture_66.jpg,7769,location,Luluabourg,1
capture_66.jpg,7769,month,Mars,1
capture_66.jpg,7769,year,52,1
capture_67.jpg,7769,location,Luluabourg,1
capture_67.jpg,7769,month,Fevrier,0.8
capture_67.jpg,7769,year,52,1
capture_68.jpg,7769,location,Luluabourg,1
capture_68.jpg,7769,month,Janvier,0.8
capture_68.jpg,7769,year,52,0.8
capture_69.jpg,7769,location,Luluabourg,1
capture_69.jpg,7769,month,Decembre,1
capture_69.jpg,7769,year,51,0.8
capture_7.jpg,7769,location,Luluabourg,1
capture_7.jpg,7769,month,Septembre,1
capture_7.jpg,7769,year,53,1
capture_70.jpg,7769,location,Luluabourg,1
capture_70.jpg,7769,month,Novembre,1
capture_70.jpg,7769,year,51,0.8
capture_71.jpg,7769,location,Luluabourg,1
capture_71.jpg,7769,month,Oktobre,1
capture_71.jpg,7769,year,51,1
capture_72.jpg,7769,location,Luluabourg,1
capture_72.jpg,7769,month,Septembre,1
capture_72.jpg,7769,year,51,1
capture_73.jpg,7769,location,Luluabourg,1
capture_73.jpg,7769,month,Septembre,1
capture_73.jpg,7769,year,58,1
capture_74.jpg,7769,location,Luluabourg,1
capture_74.jpg,7769,month,Aout,1
capture_74.jpg,7769,year,58,1
capture_75.jpg,7769,location,Luluabourg,1
capture_75.jpg,7769,month,Juillet,1
capture_75.jpg,7769,year,58,1
capture_76.jpg,7769,location,Luluabourg,1
capture_76.jpg,7769,month,Juin,1
capture_76.jpg,7769,year,58,1
capture_77.jpg,7769,location,Luluabourg,1
capture_77.jpg,7769,month,Mai,1
capture_77.jpg,7769,year,58,1
capture_78.jpg,7769,location,Luluabourg,1
capture_78.jpg,7769,month,Avril,1
capture_78.jpg,7769,year,58,1
capture_79.jpg,7769,location,Luluabourg,1
capture_79.jpg,7769,month,Mars,1
capture_79.jpg,7769,year,58,1
capture_8.jpg,7769,location,Luluabourg,1
capture_8.jpg,7769,month,Oktobre,1
capture_8.jpg,7769,year,53,0.8
capture_80.jpg,7769,location,Luluabourg,1
capture_80.jpg,7769,month,Fevrier,1
capture_80.jpg,7769,year,58,1
capture_81.jpg,7769,location,Luluabourg,1
capture_81.jpg,7769,month,Janvier,1
capture_81.jpg,7769,year,58,1
capture_82.jpg,7769,location,Luluabourg,1
capture_82.jpg,7769,month,Decembre,1
capture_82.jpg,7769,year,57,1
capture_83.jpg,7769,location,Luluabourg,1
capture_83.jpg,7769,month,Novembre,1
capture_83.jpg,7769,year,57,1
capture_84.jpg,7769,location,Luluabourg,1
capture_84.jpg,7769,month,Oktobre,1
capture_84.jpg,7769,year,57,1
capture_85.jpg,7769,location,Luluabourg,1
capture_85.jpg,7769,month,Septembre,1
capture_85.jpg,7769,year,57,1
capture_86.jpg,7769,location,Luluabourg,1
capture_86.jpg,7769,month,Oktobre,1
capture_86.jpg,7769,year,59,1
capture_87.jpg,7769,location,Luluabourg,1
capture_87.jpg,7769,month,Septembre,1
capture_87.jpg,7769,year,59,1
capture_88.jpg,7769,location,Luluabourg,1
capture_88.jpg,7769,month,Aout,1
capture_88.jpg,7769,year,59,0.8
capture_89.jpg,7769,location,Luluabourg,1
capture_89.jpg,7769,month,Juillet,1
capture_89.jpg,7769,year,59,1
capture_9.jpg,7769,location,Luluabourg,1
capture_9.jpg,7769,month,Novembre,0.8
capture_9.jpg,7769,year,53,0.8
capture_90.jpg,7769,location,Luluabourg,1
capture_90.jpg,7769,month,Juin,1
capture_90.jpg,7769,year,59,1
capture_91.jpg,7769,location,Luluabourg,1
capture_91.jpg,7769,month,Mai,1
capture_91.jpg,7769,year,59,1
capture_92.jpg,7769,location,Luluabourg,1
capture_92.jpg,7769,month,Avril,1
capture_92.jpg,7769,year,59,1
capture_93.jpg,7769,location,Luluabourg,1
capture_93.jpg,7769,month,Mars,1
capture_93.jpg,7769,year,52,0.6
capture_94.jpg,7769,location,Luluabourg,1
capture_94.jpg,7769,month,Fevrier,1
capture_94.jpg,7769,year,59,1
capture_95.jpg,7769,location,Luluabourg,1
capture_95.jpg,7769,month,Janvier,1
capture_95.jpg,7769,year,59,0.6
capture_96.jpg,7769,location,Luluabourg,1
capture_96.jpg,7769,month,Decembre,1
capture_96.jpg,7769,year,58,1
capture_97.jpg,7769,location,Luluabourg,1
capture_97.jpg,7769,month,Novembre,1
capture_97.jpg,7769,year,58,1
capture_98.jpg,7769,location,Luluabourg,1
capture_98.jpg,7769,month,Oktobre,1
capture_98.jpg,7769,year,58,1
capture_1.jpg,7786,location,Luputa,1
capture_1.jpg,7786,month,Aout,1
capture_1.jpg,7786,year,51,1
capture_10.jpg,7786,location,Luputa,1
capture_10.jpg,7786,month,Mai,1
capture_10.jpg,7786,year,52,1
capture_101.jpg,7786,location,Luputa,1
capture_101.jpg,7786,month,Decembre,1
capture_101.jpg,7786,year,59,1
capture_102.jpg,7786,location,Luputa,1
capture_102.jpg,7786,month,Juillet,1
capture_102.jpg,7786,year,51,0.71
capture_11.jpg,7786,location,Luputa,1
capture_11.jpg,7786,month,Juin,1
capture_11.jpg,7786,year,52,1
capture_12.jpg,7786,location,Luputa,1
capture_12.jpg,7786,month,Juillet,1
capture_12.jpg,7786,year,52,1
capture_13.jpg,7786,location,Luputa,1
capture_13.jpg,7786,month,Aout,1
capture_13.jpg,7786,year,52,1
capture_14.jpg,7786,location,Luputa,1
capture_14.jpg,7786,month,Septembre,1
capture_14.jpg,7786,year,52,1
capture_15.jpg,7786,location,Luputa,1
capture_15.jpg,7786,month,Oktobre,1
capture_15.jpg,7786,year,52,1
capture_16.jpg,7786,location,Luputa,1
capture_16.jpg,7786,month,Novembre,1
capture_16.jpg,7786,year,52,1
capture_17.jpg,7786,location,Luputa,1
capture_17.jpg,7786,month,Decembre,1
capture_17.jpg,7786,year,52,1
capture_18.jpg,7786,location,Luputa,1
capture_18.jpg,7786,month,Janvier,1
capture_18.jpg,7786,year,53,1
capture_19.jpg,7786,location,Luputa,1
capture_19.jpg,7786,month,Fevrier,1
capture_19.jpg,7786,year,53,1
capture_2.jpg,7786,location,Luputa,1
capture_2.jpg,7786,month,Septembre,1
capture_2.jpg,7786,year,51,1
capture_20.jpg,7786,location,Luputa,1
capture_20.jpg,7786,month,Mars,0.6
capture_20.jpg,7786,year,53,0.8
capture_21.jpg,7786,location,Luputa,1
capture_21.jpg,7786,month,Avril,1
capture_21.jpg,7786,year,53,1
capture_22.jpg,7786,location,Luputa,1
capture_22.jpg,7786,month,Mai,1
capture_22.jpg,7786,year,53,1
capture_23.jpg,7786,location,Luputa,1
capture_23.jpg,7786,month,Juin,1
capture_23.jpg,7786,year,53,0.88
capture_24.jpg,7786,location,Luputa,1
capture_24.jpg,7786,month,Juillet,1
capture_24.jpg,7786,year,53,1
capture_25.jpg,7786,location,Luputa,1
capture_25.jpg,7786,month,Aout,1
capture_25.jpg,7786,year,53,0.5
capture_26.jpg,7786,location,Luputa,1
capture_26.jpg,7786,month,Septembre,1
capture_26.jpg,7786,year,53,1
capture_27.jpg,7786,location,Luputa,1
capture_27.jpg,7786,month,Oktobre,1
capture_27.jpg,7786,year,53,0.83
capture_28.jpg,7786,location,Luputa,1
capture_28.jpg,7786,month,Novembre,0.83
capture_28.jpg,7786,year,53,0.83
capture_29.jpg,7786,location,Luputa,1
capture_29.jpg,7786,month,Decembre,1
capture_29.jpg,7786,year,53,0.6
capture_3.jpg,7786,location,Luputa,1
capture_3.jpg,7786,month,Oktobre,1
capture_3.jpg,7786,year,51,0.8
capture_30.jpg,7786,location,Luputa,1
capture_30.jpg,7786,month,Janvier,0.83
capture_30.jpg,7786,year,54,1
capture_31.jpg,7786,location,Luputa,1
capture_31.jpg,7786,month,Fevrier,1
capture_31.jpg,7786,year,54,1
capture_32.jpg,7786,location,Luputa,1
capture_32.jpg,7786,month,Mars,1
capture_32.jpg,7786,year,53,0.4
capture_33.jpg,7786,location,Luputa,1
capture_33.jpg,7786,month,Avril,1
capture_33.jpg,7786,year,54,1
capture_34.jpg,7786,location,Luputa,1
capture_34.jpg,7786,month,Mai,1
capture_34.jpg,7786,year,54,1
capture_35.jpg,7786,location,Luputa,1
capture_35.jpg,7786,month,Juin,1
capture_35.jpg,7786,year,54,0.8
capture_36.jpg,7786,location,Luputa,1
capture_36.jpg,7786,month,Juillet,1
capture_36.jpg,7786,year,54,0.8
capture_37.jpg,7786,location,Luputa,1
capture_37.jpg,7786,month,Aout,1
capture_37.jpg,7786,year,54,1
capture_38.jpg,7786,location,Luputa,1
capture_38.jpg,7786,month,Septembre,1
capture_38.jpg,7786,year,54,1
capture_39.jpg,7786,location,Luputa,1
capture_39.jpg,7786,month,Oktobre,1
capture_39.jpg,7786,year,54,0.8
capture_4.jpg,7786,location,Luputa,1
capture_4.jpg,7786,month,Novembre,1
capture_4.jpg,7786,year,51,1
capture_40.jpg,7786,location,Luputa,1
capture_40.jpg,7786,month,Novembre,1
capture_40.jpg,7786,year,54,1
capture_41.jpg,7786,location,Luputa,1
capture_41.jpg,7786,month,Decembre,1
capture_41.jpg,7786,year,54,1
capture_42.jpg,7786,location,Luputa,1
capture_42.jpg,7786,month,Janvier,1
capture_42.jpg,7786,year,55,1
capture_43.jpg,7786,location,Luputa,1
capture_43.jpg,7786,month,Fevrier,1
capture_43.jpg,7786,year,55,1
capture_44.jpg,7786,location,Luputa,1
capture_44.jpg,7786,month,Mars,1
capture_44.jpg,7786,year,55,1
capture_45.jpg,7786,location,Luputa,1
capture_45.jpg,7786,month,Avril,1
capture_45.jpg,7786,year,55,1
capture_46.jpg,7786,location,Luputa,1
capture_46.jpg,7786,month,Mai,1
capture_46.jpg,7786,year,55,0.83
capture_47.jpg,7786,location,Luputa,1
capture_47.jpg,7786,month,Juin,1
capture_47.jpg,7786,year,55,1
capture_48.jpg,7786,location,Luputa,1
capture_48.jpg,7786,month,Juillet,1
capture_48.jpg,7786,year,55,1
capture_49.jpg,7786,location,Luputa,1
capture_49.jpg,7786,month,Aout,0.8
capture_49.jpg,7786,year,55,1
capture_5.jpg,7786,location,Luputa,1
capture_5.jpg,7786,month,Decembre,1
capture_5.jpg,7786,year,51,0.8
capture_50.jpg,7786,location,Luputa,1
capture_50.jpg,7786,month,Septembre,1
capture_50.jpg,7786,year,55,1
capture_51.jpg,7786,location,Luputa,1
capture_51.jpg,7786,month,Oktobre,1
capture_51.jpg,7786,year,55,1
capture_52.jpg,7786,location,Luputa,1
capture_52.jpg,7786,month,Novembre,1
capture_52.jpg,7786,year,55,1
capture_53.jpg,7786,location,Luputa,1
capture_53.jpg,7786,month,Decembre,1
capture_53.jpg,7786,year,55,1
capture_54.jpg,7786,location,Luputa,1
capture_54.jpg,7786,month,Janvier,1
capture_54.jpg,7786,year,56,1
capture_55.jpg,7786,location,Luputa,1
capture_55.jpg,7786,month,Fevrier,1
capture_55.jpg,7786,year,56,1
capture_56.jpg,7786,location,Luputa,1
capture_56.jpg,7786,month,Mars,0.8
capture_56.jpg,7786,year,56,1
capture_57.jpg,7786,location,Luputa,1
capture_57.jpg,7786,month,Avril,1
capture_57.jpg,7786,year,56,1
capture_58.jpg,7786,location,Luputa,1
capture_58.jpg,7786,month,Mai,1
capture_58.jpg,7786,year,56,1
capture_59.jpg,7786,location,Luputa,1
capture_59.jpg,7786,month,Juin,1
capture_59.jpg,7786,year,56,1
capture_6.jpg,7786,location,Luputa,1
capture_6.jpg,7786,month,Janvier,1
capture_6.jpg,7786,year,52,1
capture_60.jpg,7786,location,Luputa,1
capture_60.jpg,7786,month,Juillet,1
capture_60.jpg,7786,year,56,1
capture_61.jpg,7786,location,Luputa,1
capture_61.jpg,7786,month,Aout,1
capture_61.jpg,7786,year,56,1
capture_62.jpg,7786,location,Luputa,1
capture_62.jpg,7786,month,Septembre,1
capture_62.jpg,7786,year,56,1
capture_63.jpg,7786,location,Luputa,1
capture_63.jpg,7786,month,Oktobre,1
capture_63.jpg,7786,year,56,1
capture_64.jpg,7786,location,Luputa,1
capture_64.jpg,7786,month,Novembre,0.8
capture_64.jpg,7786,year,56,1
capture_65.jpg,7786,location,Luputa,1
capture_65.jpg,7786,month,Decembre,1
capture_65.jpg,7786,year,56,1
capture_66.jpg,7786,location,Luputa,1
capture_66.jpg,7786,month,Janvier,1
capture_66.jpg,7786,year,57,1
capture_67.jpg,7786,location,Luputa,1
capture_67.jpg,7786,month,Fevrier,1
capture_67.jpg,7786,year,57,1
capture_68.jpg,7786,location,Luputa,1
capture_68.jpg,7786,month,Mars,0.71
capture_68.jpg,7786,year,57,1
capture_69.jpg,7786,location,Luputa,1
capture_69.jpg,7786,month,Avril,1
capture_69.jpg,7786,year,57,1
capture_7.jpg,7786,location,Luputa,1
capture_7.jpg,7786,month,Fevrier,1
capture_7.jpg,7786,year,52,1
capture_70.jpg,7786,location,Luputa,1
capture_70.jpg,7786,month,Mai,1
capture_70.jpg,7786,year,57,1
capture_71.jpg,7786,location,Luputa,1
capture_71.jpg,7786,month,Juin,1
capture_71.jpg,7786,year,57,1
capture_72.jpg,7786,location,Luputa,1
capture_72.jpg,7786,month,Juillet,1
capture_72.jpg,7786,year,57,1
capture_73.jpg,7786,location,Luputa,1
capture_73.jpg,7786,month,Aout,1
capture_73.jpg,7786,year,57,1
capture_74.jpg,7786,location,Luputa,1
capture_74.jpg,7786,month,Septembre,1
capture_74.jpg,7786,year,57,1
capture_75.jpg,7786,location,Luputa,1
capture_75.jpg,7786,month,Oktobre,1
capture_75.jpg,7786,year,57,1
capture_76.jpg,7786,location,Luputa,1
capture_76.jpg,7786,month,Novembre,1
capture_76.jpg,7786,year,57,1
capture_77.jpg,7786,location,Luputa,1
capture_77.jpg,7786,month,Decembre,1
capture_77.jpg,7786,year,57,1
capture_78.jpg,7786,location,Luputa,1
capture_78.jpg,7786,month,Janvier,1
capture_78.jpg,7786,year,57,1
capture_79.jpg,7786,location,Luputa,1
capture_79.jpg,7786,month,Fevrier,1
capture_79.jpg,7786,year,58,0.6
capture_8.jpg,7786,location,Luputa,1
capture_8.jpg,7786,month,Mars,1
capture_8.jpg,7786,year,52,1
capture_80.jpg,7786,location,Luputa,1
capture_80.jpg,7786,month,Mars,1
capture_80.jpg,7786,year,58,1
capture_81.jpg,7786,location,Luputa,1
capture_81.jpg,7786,month,Avril,0.8
capture_81.jpg,7786,year,58,0.8
capture_82.jpg,7786,location,Luputa,1
capture_82.jpg,7786,month,Mai,1
capture_82.jpg,7786,year,58,1
capture_83.jpg,7786,location,Luputa,1
capture_83.jpg,7786,month,Juin,1
capture_83.jpg,7786,year,58,1
capture_84.jpg,7786,location,Luputa,1
capture_84.jpg,7786,month,Juillet,1
capture_84.jpg,7786,year,58,1
capture_85.jpg,7786,location,Luputa,1
capture_85.jpg,7786,month,Aout,1
capture_85.jpg,7786,year,58,1
capture_86.jpg,7786,location,Luputa,1
capture_86.jpg,7786,month,Septembre,1
capture_86.jpg,7786,year,58,1
capture_87.jpg,7786,location,Luputa,1
capture_87.jpg,7786,month,Oktobre,1
capture_87.jpg,7786,year,58,1
capture_88.jpg,7786,location,Luputa,1
capture_88.jpg,7786,month,Novembre,1
capture_88.jpg,7786,year,58,1
capture_89.jpg,7786,location,Luputa,1
capture_89.jpg,7786,month,Decembre,1
capture_89.jpg,7786,year,58,1
capture_9.jpg,7786,location,Luputa,1
capture_9.jpg,7786,month,Avril,1
capture_9.jpg,7786,year,52,1
capture_90.jpg,7786,location,Luputa,1
capture_90.jpg,7786,month,Janvier,1
capture_90.jpg,7786,year,53,0.8
capture_91.jpg,7786,location,Luputa,1
capture_91.jpg,7786,month,Fevrier,0.8
capture_91.jpg,7786,year,59,1
capture_92.jpg,7786,location,Luputa,1
capture_92.jpg,7786,month,Mars,1
capture_92.jpg,7786,year,59,1
capture_93.jpg,7786,location,Luputa,1
capture_93.jpg,7786,month,Avril,1
capture_93.jpg,7786,year,59,1
capture_94.jpg,7786,location,Luputa,1
capture_94.jpg,7786,month,Mai,1
capture_94.jpg,7786,year,59,1
capture_95.jpg,7786,location,Luputa,1
